"tier","agency","principal__l1","shop_id","is_cbp","offsite__managed","paid_ads__managed","metrics","grass_month","month","actual_2021","target_2022"
"Tier 1","OMD","Beiersdorf","61922582","Non CBP","1","1","fb cpas","2021-03-01 00:00:00.0","3","7841.12","25875.696"
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","fb cpas","2021-05-01 00:00:00.0","5","13868.960000000001","22190.336000000003"
"Tier 2","Intrepid","Colgate Palmolive","130860061","CBP","0","0","fb non cpas","2021-11-01 00:00:00.0","11","0.0","0.0"
"Tier 1","GroupM","Shiseido CPC","267070662","CBP","1","1","google","2021-11-01 00:00:00.0","11","88.20000000000002","141.12000000000003"
"Tier 1","OMD","SC Johnson","340382054","Non CBP","1","1","others","2021-10-01 00:00:00.0","10","33.3","109.88999999999999"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","fb cpas","2021-07-01 00:00:00.0","7","15666.699999999999","25066.72"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","fb non cpas","2021-09-01 00:00:00.0","9","9280.400000000001","14848.640000000003"
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","google","2021-08-01 00:00:00.0","8","0.0","0.0"
"Tier 1","Dentsu","RB Health","328910017","Non CBP","1","0","fb non cpas","2021-08-01 00:00:00.0","8","13970.6","22352.960000000003"
"Tier 1","Dentsu","Mentholatum","138781248","CBP","1","0","fb cpas","2021-04-01 00:00:00.0","4","92.12","147.39200000000002"
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","others","2021-04-01 00:00:00.0","4","0.44999999999999996","0.72"
"Tier 1","GroupM","FCV","127691603","Non CBP","1","1","fb non cpas","2021-04-01 00:00:00.0","4","3.68","12.144"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","others","2021-03-01 00:00:00.0","3","1.35","2.16"
"Tier 1","GroupM","Unicharm","63521925","CBP","1","1","fb non cpas","2021-08-01 00:00:00.0","8","1.0","1.6"
"Tier 1","GroupM","Huawei","93963889","CBP","1","1","fb cpas","2021-06-01 00:00:00.0","6","3611.699999999999","5778.719999999998"
"Tier 1","Publicis","Abbott","148045025","CBP","1","1","google","2021-03-01 00:00:00.0","3","133.92","214.272"
"Tier 2","Intrepid","Colgate Palmolive","130860061","CBP","0","0","google","2021-07-01 00:00:00.0","7","0.0","0.0"
"Tier 2","OnPoint","Shiseido Prestige","392896126","Non CBP","0","0","others","2021-09-01 00:00:00.0","9","0.0","0.0"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","fb cpas","2021-09-01 00:00:00.0","9","11707.849999999997","18732.559999999994"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","google","2021-07-01 00:00:00.0","7","1003.4000000000001","1605.4400000000003"
"Tier 1","GroupM","Unicharm","63522286","CBP","1","1","others","2021-07-01 00:00:00.0","7","3.1499999999999995","5.039999999999999"
"Tier 1","GroupM","Shiseido CPC","106909158","CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","2477.999999999999","3964.799999999999"
"Tier 2","OnPoint","Unilever International","39232661","CBP","0","1","google","2021-04-01 00:00:00.0","4","0.0","0.0"
"Tier 1","GroupM","Shiseido CPC","106909158","CBP","1","1","fb cpas","2021-08-01 00:00:00.0","8","956.2","1529.92"
"Tier 1","Dentsu","Glico","322645754","Non CBP","1","0","fb non cpas","2021-12-01 00:00:00.0","12","167.4","267.84000000000003"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","others","2021-04-01 00:00:00.0","4","1.05","3.465"
"Tier 2","OnPoint","Shiseido Prestige","392896126","Non CBP","0","0","fb cpas","2021-06-01 00:00:00.0","6","0.0","0.0"
"Tier 1","GroupM","BRAND’S Suntory","295384841","Non CBP","1","1","google","2021-09-01 00:00:00.0","9","535.6","1767.48"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","fb cpas","2021-04-01 00:00:00.0","4","4176.6","6682.560000000001"
"Tier 1","GroupM","BRAND’S Suntory","295384841","Non CBP","1","1","others","2021-02-01 00:00:00.0","2","15.450000000000001","50.985"
"Tier 2","OnPoint","Unilever International","39232661","CBP","0","1","google","2021-07-01 00:00:00.0","7","0.0","0.0"
"Tier 2","PMAX","Hafele","362649986","Non CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","1702.75","5619.075"
"Tier 1","Dentsu","GroupSEB","254657873","CBP","1","0","others","2021-10-01 00:00:00.0","10","266.0","425.6"
"Tier 1","OMD","Beiersdorf","61922582","Non CBP","1","1","fb non cpas","2021-03-01 00:00:00.0","3","1245.4499999999998","4109.984999999999"
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","fb non cpas","2021-06-01 00:00:00.0","6","5318.9800000000005","8510.368"
"Tier 1","Publicis","L'Oreal CPD","37252407","CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","3604.3000000000006","5766.880000000001"
"Tier 1","Publicis","L'Oreal CPD","421677475","CBP","1","1","fb non cpas","2021-08-01 00:00:00.0","8","131.59999999999997","210.55999999999995"
"Tier 1","GroupM","FCV","127691603","Non CBP","1","1","fb non cpas","2021-06-01 00:00:00.0","6","2.3000000000000003","7.590000000000001"
"Tier 1","GroupM","KC","35284879","CBP","1","1","others","2021-10-01 00:00:00.0","10","0.6","0.96"
"Tier 2","OnPoint","Shiseido Prestige","392896126","Non CBP","0","0","fb cpas","2021-03-01 00:00:00.0","3","0.0","0.0"
"Tier 1","GroupM","Lavie","244183031","Non CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","0.35","1.1549999999999998"
"Tier 2","1 Digital","Acer","333430029","Non CBP","0","1","fb cpas","2021-09-01 00:00:00.0","9","0.0","0.0"
"Tier 2","PMAX","Unilever","219192749","CBP","1","0","google","2021-09-01 00:00:00.0","9","0.2","0.32000000000000006"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","google","2021-07-01 00:00:00.0","7","0.6000000000000001","1.9800000000000002"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","fb non cpas","2021-12-01 00:00:00.0","12","0.4","1.32"
"Tier 1","OMD","Beiersdorf","82297261","Non CBP","1","1","google","2021-09-01 00:00:00.0","9","0.8","2.64"
"Tier 1","GroupM","Unilever","344198140","CBP","1","1","others","2021-06-01 00:00:00.0","6","0.15","0.24"
"Tier 1","GroupM","FCV","127691603","Non CBP","1","1","google","2021-10-01 00:00:00.0","10","76.00000000000001","250.80000000000004"
"Tier 2","PMAX","LG Beauty","199300768","CBP","1","0","fb non cpas","2021-12-01 00:00:00.0","12","277.4","443.84"
"Tier 1","OMD","Beiersdorf","61922582","Non CBP","1","1","others","2021-01-01 00:00:00.0","1","607.1999999999998","2003.7599999999993"
"Tier 1","GroupM","Colgate-Palmolive Vietnam","130860061","CBP","1","1","others","2021-10-01 00:00:00.0","10","20.54999999999999","32.87999999999999"
"Tier 1","GroupM","Fonterra","135890280","CBP","1","1","fb cpas","2021-10-01 00:00:00.0","10","6891.85","11026.960000000001"
"Tier 1","GroupM","Unicharm","63522286","CBP","1","1","fb cpas","2021-08-01 00:00:00.0","8","6196.049999999998","9913.679999999998"
"Tier 1","GroupM","P&G","90366612","CBP","1","1","fb cpas","2021-09-01 00:00:00.0","9","1199.4499999999994","1919.119999999999"
"Tier 1","Dentsu","RB Health","328910017","Non CBP","1","0","fb cpas","2021-09-01 00:00:00.0","9","2263.1","3620.96"
"Tier 1","Dentsu","Panasonic","189431669","CBP","1","0","google","2021-07-01 00:00:00.0","7","1361.0","2177.6"
"Tier 2","Intrepid","Colgate Palmolive","130860061","CBP","0","0","others","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 1","Publicis","Abbott","148045025","CBP","1","1","others","2021-04-01 00:00:00.0","4","131.25","210.0"
"Tier 2","OnPoint","Taisun","132894999","Non CBP","0","1","fb non cpas","2021-07-01 00:00:00.0","7","0.0","0.0"
"Tier 1","GroupM","P&G","90366612","CBP","1","1","fb cpas","2021-05-01 00:00:00.0","5","1873.4800000000002","2997.5680000000007"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","fb non cpas","2021-02-01 00:00:00.0","2","533.1400000000001","853.0240000000002"
"Tier 1","GroupM","Unicharm","63524190","CBP","1","1","others","2021-05-01 00:00:00.0","5","15.000000000000002","24.000000000000004"
"Tier 1","Publicis","L'Oreal CPD","421677475","CBP","1","1","google","2021-09-01 00:00:00.0","9","543.0","868.8000000000001"
"Tier 1","GroupM","Bayer","165012996","Non CBP","1","1","others","2021-04-01 00:00:00.0","4","37.64999999999999","124.24499999999996"
"Tier 1","Publicis","Abbott","148045025","CBP","1","1","google","2021-10-01 00:00:00.0","10","27119.2","43390.72"
"Tier 2","Intrepid","Colgate Palmolive","130860061","CBP","0","0","fb cpas","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","fb non cpas","2021-04-01 00:00:00.0","4","2739.199999999999","4382.719999999998"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","fb non cpas","2021-10-01 00:00:00.0","10","223.20000000000002","357.12000000000006"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","fb cpas","2021-01-01 00:00:00.0","1","2020.2000000000003","3232.3200000000006"
"Tier 1","GroupM","Perfetti Van Melle","240741596","Non CBP","1","1","google","2021-11-01 00:00:00.0","11","74.20000000000003","244.8600000000001"
"Tier 1","Dentsu","Bitis","25211549","CBP","1","0","fb cpas","2021-12-01 00:00:00.0","12","3106.75","4970.8"
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","fb non cpas","2021-07-01 00:00:00.0","7","8.600000000000003","13.760000000000005"
"Tier 2","OnPoint","Shiseido Prestige","392896126","Non CBP","0","0","fb cpas","2021-08-01 00:00:00.0","8","0.0","0.0"
"Tier 1","Publicis","Samsung","65589552","CBP","1","1","fb non cpas","2021-01-01 00:00:00.0","1","1827.3500000000001","2923.76"
"Tier 2","PMAX","Hipp","77571535","Non CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","2157.0499999999997","7118.2649999999985"
"Tier 1","OMD","SC Johnson","340382054","Non CBP","1","1","fb non cpas","2021-11-01 00:00:00.0","11","977.6","3226.08"
"Tier 1","Dentsu","Mentholatum","138781248","CBP","1","0","fb non cpas","2021-08-01 00:00:00.0","8","2.2000000000000006","3.5200000000000014"
"Tier 1","GroupM","Karcher","45544299","Non CBP","1","1","fb cpas","2021-03-01 00:00:00.0","3","240.0","792.0"
"Tier 1","GroupM","Vinasoy","192983257","Non CBP","1","1","google","2021-04-01 00:00:00.0","4","0.18","0.594"
"Tier 1","OMD","Sanofi","165026318","Non CBP","1","1","others","2021-02-01 00:00:00.0","2","0.15","0.49499999999999994"
"Tier 1","Publicis","L'Oreal ACD","37147137","CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","7580.6500000000015","12129.040000000003"
"Tier 2","PMAX","Logitech","52679373","Non CBP","1","0","fb non cpas","2021-12-01 00:00:00.0","12","2695.5999999999995","8895.479999999998"
"Tier 1","GroupM","Lavie","244183031","Non CBP","1","1","fb cpas","2021-04-01 00:00:00.0","4","2116.2400000000002","6983.592000000001"
"Tier 1","OMD","Beiersdorf","61922582","Non CBP","1","1","google","2021-10-01 00:00:00.0","10","13836.200000000003","45659.46000000001"
"Tier 1","GroupM","Unicharm","63521925","CBP","1","1","others","2021-05-01 00:00:00.0","5","22.950000000000006","36.72000000000001"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","google","2021-02-01 00:00:00.0","2","195.12000000000003","312.19200000000006"
"Tier 1","GroupM","Unicharm","63524190","CBP","1","1","google","2021-06-01 00:00:00.0","6","828.72","1325.9520000000002"
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","fb cpas","2021-07-01 00:00:00.0","7","0.0","0.0"
"Tier 1","GroupM","Bayer","165012996","Non CBP","1","1","google","2021-12-01 00:00:00.0","12","1498.6","4945.379999999999"
"Tier 1","OMD","LG Electronics","95303264","CBP","1","1","others","2021-09-01 00:00:00.0","9","6.800000000000002","10.880000000000003"
"Tier 1","GroupM","P&G","148910286","CBP","1","1","fb cpas","2021-02-01 00:00:00.0","2","239.12000000000006","382.5920000000001"
"Tier 1","GroupM","P&G","148910286","CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","3326.0499999999997","5321.68"
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","fb cpas","2021-05-01 00:00:00.0","5","17535.280000000002","28056.448000000004"
"Tier 1","Publicis","L'Oreal CPD","421677475","CBP","1","1","others","2021-08-01 00:00:00.0","8","314.24999999999994","502.79999999999995"
"Tier 1","GroupM","Unilever","26947756","CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","17311.7","27698.72"
"Tier 1","Dentsu","Mentholatum","138781248","CBP","1","0","google","2021-04-01 00:00:00.0","4","34.739999999999995","55.583999999999996"
"Tier 1","Dentsu","Panasonic","189431669","CBP","1","0","google","2021-03-01 00:00:00.0","3","1.4399999999999997","2.304"
"Tier 1","GroupM","OPPO","25452983","Non CBP","1","1","others","2021-10-01 00:00:00.0","10","20.799999999999997","68.63999999999999"
"Tier 1","GroupM","Bayer","165012996","Non CBP","1","1","fb cpas","2021-02-01 00:00:00.0","2","37.24000000000001","122.89200000000002"
"Tier 1","GroupM","Unilever","26947756","CBP","1","1","others","2021-03-01 00:00:00.0","3","1984.8","3175.6800000000003"
"Tier 1","Publicis","L'Oreal CPD","421677475","CBP","1","1","fb non cpas","2021-09-01 00:00:00.0","9","12.000000000000002","19.200000000000003"
"Tier 1","GroupM","Xiaomi","191065034","Non CBP","1","1","others","2021-05-01 00:00:00.0","5","29.7","98.00999999999999"
"Tier 1","Dentsu","GroupSEB","254657873","CBP","1","0","others","2021-06-01 00:00:00.0","6","595.4999999999997","952.7999999999995"
"Tier 1","OMD","HP","142007769","Non CBP","1","1","fb non cpas","2021-02-01 00:00:00.0","2","2056.4300000000003","6786.219000000001"
"Tier 2","OnPoint","BRAND’S Suntory","295384841","Non CBP","0","0","google","2021-08-01 00:00:00.0","8","0.0","0.0"
"Tier 1","OMD","Star Kombucha","218106617","Non CBP","1","1","google","2021-12-01 00:00:00.0","12","762.6","2516.58"
"Tier 1","GroupM","Colgate-Palmolive Vietnam","130860061","CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","9924.949999999999","15879.919999999998"
"Tier 2","OnPoint","CJ","253598734","Non CBP","1","1","fb cpas","2021-11-01 00:00:00.0","11","993.9999999999997","3280.199999999999"
"Tier 1","Publicis","L'Oreal CPD","421677475","CBP","1","1","fb non cpas","2021-06-01 00:00:00.0","6","1229.8100000000002","1967.6960000000004"
"Tier 2","PMAX","Hipp","77571535","Non CBP","1","1","fb cpas","2021-10-01 00:00:00.0","10","1856.75","6127.275"
"Tier 2","Intrepid","Panasonic","189431669","CBP","0","1","fb non cpas","2021-02-01 00:00:00.0","2","0.0","0.0"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","fb cpas","2021-01-01 00:00:00.0","1","7377.160000000002","11803.456000000004"
"Tier 2","Intrepid","Yves Rocher","111139273","Non CBP","1","1","fb cpas","2021-03-01 00:00:00.0","3","253.68000000000006","837.1440000000001"
"Tier 1","Dentsu","Mentholatum","164940823","CBP","1","0","fb cpas","2021-01-01 00:00:00.0","1","1.12","1.7920000000000003"
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","others","2021-12-01 00:00:00.0","12","18.3","29.28"
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","others","2021-05-01 00:00:00.0","5","3.1499999999999995","5.039999999999999"
"Tier 1","OMD","Sanofi","165026318","Non CBP","1","1","others","2021-10-01 00:00:00.0","10","0.6","1.9799999999999998"
"Tier 1","GroupM","Unicharm","63524190","CBP","1","1","others","2021-09-01 00:00:00.0","9","2.2499999999999996","3.5999999999999996"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","others","2021-02-01 00:00:00.0","2","1.9499999999999995","3.119999999999999"
"Tier 1","GroupM","Perfetti Van Melle","240741596","Non CBP","1","1","fb cpas","2021-05-01 00:00:00.0","5","0.0","0.0"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","google","2021-09-01 00:00:00.0","9","355.0","568.0"
"Tier 2","PMAX","LG Beauty","199300768","CBP","1","0","fb non cpas","2021-07-01 00:00:00.0","7","1968.5999999999997","3149.7599999999998"
"Tier 1","Publicis","L'Oreal CPD","37252407","CBP","1","1","fb cpas","2021-05-01 00:00:00.0","5","3420.7600000000007","5473.216000000001"
"Tier 1","Dentsu","Bitis","25211549","CBP","1","0","fb cpas","2021-09-01 00:00:00.0","9","28020.5","44832.8"
"Tier 2","OnPoint","Unilever International","39232661","CBP","0","1","fb cpas","2021-10-01 00:00:00.0","10","0.0","0.0"
"Tier 1","Publicis","Samsung","65589552","CBP","1","1","google","2021-02-01 00:00:00.0","2","16669.26","26670.816"
"Tier 1","GroupM","P&G","90366612","CBP","1","1","fb non cpas","2021-06-01 00:00:00.0","6","1498.68","2397.8880000000004"
"Tier 1","Publicis","L'Oreal ACD","37251700","CBP","1","1","google","2021-01-01 00:00:00.0","1","22.679999999999996","36.288"
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","others","2021-06-01 00:00:00.0","6","31285.80000000001","50057.28000000002"
"Tier 1","GroupM","KC","35284879","CBP","1","1","fb non cpas","2021-10-01 00:00:00.0","10","1747.2","2795.5200000000004"
"Tier 1","GroupM","P&G","89960894","CBP","1","1","google","2021-11-01 00:00:00.0","11","5671.199999999999","9073.919999999998"
"Tier 2","PMAX","Logitech","52679373","Non CBP","1","0","others","2021-04-01 00:00:00.0","4","65.69999999999999","216.80999999999995"
"Tier 1","GroupM","OPPO","25452983","Non CBP","1","1","fb non cpas","2021-09-01 00:00:00.0","9","25.799999999999994","85.13999999999997"
"Tier 1","OMD","Beiersdorf","82297261","Non CBP","1","1","fb cpas","2021-10-01 00:00:00.0","10","3156.65","10416.945"
"Tier 1","OMD","Beiersdorf","82297261","Non CBP","1","1","fb cpas","2021-09-01 00:00:00.0","9","2573.899999999999","8493.869999999997"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","fb non cpas","2021-01-01 00:00:00.0","1","328.44000000000005","525.5040000000001"
"Tier 1","GroupM","Shiseido CPC","58411241","CBP","1","1","fb non cpas","2021-02-01 00:00:00.0","2","1.1500000000000001","1.8400000000000003"
"Tier 1","GroupM","P&G","148910286","CBP","1","1","google","2021-02-01 00:00:00.0","2","1.0799999999999998","1.7279999999999998"
"Tier 2","PMAX","Hafele","362649986","Non CBP","1","1","fb cpas","2021-07-01 00:00:00.0","7","88.19999999999999","291.05999999999995"
"Tier 2","OnPoint","Taisun","132894999","Non CBP","0","1","fb non cpas","2021-09-01 00:00:00.0","9","0.0","0.0"
"Tier 2","OnPoint","Unilever International","39232661","CBP","0","1","others","2021-11-01 00:00:00.0","11","0.0","0.0"
"Tier 1","Publicis","L'Oreal CPD","421677475","CBP","1","1","fb non cpas","2021-11-01 00:00:00.0","11","5007.199999999999","8011.519999999999"
"Tier 1","Dentsu","GroupSEB","254657873","CBP","1","0","others","2021-03-01 00:00:00.0","3","127.35","203.76"
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","fb cpas","2021-01-01 00:00:00.0","1","0.0","0.0"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","fb non cpas","2021-03-01 00:00:00.0","3","2493.2000000000003","3989.120000000001"
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","google","2021-09-01 00:00:00.0","9","21.6","34.56"
"Tier 1","OMD","Beiersdorf","61922582","Non CBP","1","1","fb cpas","2021-10-01 00:00:00.0","10","3672.2","12118.259999999998"
"Tier 1","GroupM","Unilever","26947756","CBP","1","1","fb cpas","2021-02-01 00:00:00.0","2","517.7199999999999","828.3519999999999"
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","fb cpas","2021-12-01 00:00:00.0","12","25695.25","41112.4"
"Tier 1","GroupM","Shiseido CPC","58411241","CBP","1","1","others","2021-03-01 00:00:00.0","3","123.89999999999999","198.24"
"Tier 1","GroupM","Xiaomi","191065034","Non CBP","1","1","google","2021-06-01 00:00:00.0","6","4.500000000000002","14.850000000000005"
"Tier 1","OMD","LG Electronics","95303264","CBP","1","1","google","2021-02-01 00:00:00.0","2","93.60000000000002","149.76000000000005"
